WORDNO,WORD
10796,","
10797,"kuriuos"
10798,"aš"
10799,"papildžiau"
10800,","
10801,"taip"
10802,"širdimi"
10803,","
10804,"taip"
10805,"žodžiu"
10806,","
10807,"kaip"
10808,"vėl"
10809,"ir"
10810,"darbu"
10811,","
10812,"duomies"
10813,"iš"
10814,"viso"
10815,"kaltas"
10816,","
10817,"Viešpačiui"
10818,"Dievui"
10819,"visogalinčiam"
10820,","
10821,"ir"
10822,"prašau"
10823,"sau"
10824,"ant"
10825,"padėjimo"
10826,"ne"
10827,"kaltos"
10828,"kančios"
10829,"sūnaus"
10830,"Dievo"
10831,"nusidėjimų"
10832,"."
10833,"Viešpaties"
10834,"sutvėrėjo"
10835,"mano"
10836,","
10837,"ir"
10838,"įstojimo"
10839,"švenčiausios"
10840,"mergos"
10841,"Marijos"
10842,","
10843,"su"
10844,"visa"
10845,"minia"
10846,"dangaus"
10847,","
10848,"ir"
10849,"tave"
10850,"tėve"
10851,"prašau"
10852,"apie"
10853,"pakūtą"
10854,","
10855,"ir"
10856,"atleidimą"
10857,"."
10858,"prouerb"
10859,"-"
10860,"28"
10861,"-"
10862,"kas"
10863,"slepia"
10864,"piktybes"
10865,"savas"
10866,","
10867,"ne"
10868,"pasilaimins"
10869,"jam"
10870,"gerai"
10871,"-"
10872,"o"
10873,"kas"
10874,"išpažins"
10875,"nuodėmes"
10876,"savas"
10877,","
10878,"ir"
10879,"apleis"
10880,"jas"
10881,","
10882,"įgis"
10883,"mielaširdumą"
10884,"."
10885,"darytojaus"
10886,"."
10887,"pritarimo"
10888,"."
10889,"prastos"
10890,"."
10891,"maldos"
10892,"pasisakymopi"
10893,"arba"
10894,"išpažinimopi"
10895,"nuodėmių"
10896,"ir"
10897,"priėjimopi"
10898,"skomios"
10899,"Viešpaties"
10900,","
10901,"priderančios"
10902,"."
10903,"malda"
10904,"ant"
10905,"pritaisymo"
10906,"išpažinimo"
10907,"nuodėmių"
10908,"."
10909,"darytojau"
10910,"dangaus"
10911,"ir"
10912,"žemės"
10913,","
10914,"Viešpatie"
10915,"ant"
10916,"viešpatų"
10917,","
10918,"ir"
10919,"karaliau"
10920,"ant"
10921,"karalių"
10922,","
10923,"kuris"
10924,"mane"
10925,"iš"
10926,"nieko"
10927,"ant"
10928,"paveikslo"
10929,"stalo"
10930,"."
10931,"ir"
10932,"prilyginimo"
10933,"tavo"
10934,"padarei"
10935,","
10936,"ir"
10937,"savu"
10938,"tikruoju"
10939,"krauju"
10940,"atpirkai"
10941,","
10942,"kurio"
10943,"aš"
10944,"nusidėjęs"
10945,","
10946,"vardu"
10947,"įspėti"
10948,"ne"
10949,"esmi"
10950,"vertas"
10951,","
10952,"bet"
10953,"nei"
10954,"įvadinėti"
10955,"nei"
10956,"minėti"
10957,"-"
10958,"žemai"
10959,","
10960,"ir"
10961,"širdimi"
10962,"nuleista"
10963,"meldžiu"
10964,","
10965,"idant"
10966,"maloniai"
10967,","
10968,"ant"
10969,"manęs"
10970,"piktojo"
10971,"tarno"
10972,"tavo"
10973,"žvilgterėti"
10974,"teiktumbeisi,teiktumeisi"
10975,"."
10976,"susimilki"
10977,"ant"
10978,"manęs"
10979,","
10980,"kuris"
10981,"ant"
10982,"Chananeos"
10983,"žmonos"
10984,","
10985,"ir"
10986,"Magdalenos"
10987,"susimylai"
10988,"-"
10989,"kuris"
10990,"muitininką"
10991,"savęspi"
10992,"priėmei"
10993,"o"
10994,"latrui"
10995,"ant"
10996,"kryžiaus"
10997,"karančiam"
10998,"praleidai"
10999,"."
11000,"tau"
11001,"tėve"
11002,"maloniausias"
11003,"rodžiu"
11004,"nuodėmes"
11005,"manas"
11006,","
11007,"kurias"
11008,"jei"
11009,"norėčiau"
11010,"užslėpti"
11011,"po"
11012,"akimis"
11013,"tavo"
11014,","
11015,"ne"
11016,"galiu"
11017,"."
11018,"atleisk"
11019,"pražengimus"
11020,"manus"
11021,"Viešpatie"
11022,"Jėzau"
11023,"Kristau"
11024,","
11025,"kurį"
11026,"aš"
11027,"taip"
11028,"labai"
11029,","
11030,"ir"
11031,"taip"
11032,"dažnai"
11033,"abrozo"
11034,"."
11035,"pavyzdėti"
11036,"."
11037,"kabančiam"
11038,"."
11039,"pažeisti"
11040,"drįsau"
11041,"padūmojimu"
11042,","
11043,"žodžiu"
11044,","
11045,"darbu"
11046,","
11047,"ir"
11048,"kitais"
11049,"tūlais"
11050,"būdais"
11051,","
11052,"kuriais"
11053,"tiektai"
11054,"aš"
11055,"nusidėjęsis"
11056,","
11057,"ir"
11058,"luošas"
11059,"žmogus"
11060,"prieš"
11061,"tave"
11062,"galėjau"
11063,"pražengti"
11064,"-"
11065,"todrinag"
11066,"malonės"
11067,"ir"
11068,"susimylimo"
11069,"tavo"
11070,","
11071,"trokštu"
11072,"Viešpatie"
11073,","
11074,"kuris"
11075,"drin"
11076,"išganymo"
11077,"mano"
11078,","
11079,"iš"
11080,"dangaus"
11081,"nužengti"
11082,","
11083,"kuris"
11084,"ir"
11085,"Dovydų"
11086,"iš"
11087,"nuodėmės"
11088,","
11089,"galybe"
11090,"savo"
11091,"atleisti"
11092,","
11093,"ir"
11094,"išimti"
11095,"teikeisi"
11096,"."
11097,"atleisk"
11098,"mieliausias"
11099,"Viešpatie"
11100,","
11101,"atleisk"
11102,"-"
11103,"kuris"
11104,"Petrui"
11105,"atleidai"
11106,","
11107,"kuris"
11108,"buvo"
11109,"tavęs"
11110,"po"
11111,"tris"
11112,"kartus"
11113,"užgynęs"
11114,"."
11115,"tu"
11116,"sutvėrėjas"
11117,"manas"
11118,"."
11119,"tu"
11120,"paduksis"
11121,","
11122,"ir"
11123,"duksėjimas"
11124,"manas"
11125,","
11126,"ir"
11127,"pagalba"
11128,"mana"
11129,","
11130,"ir"
11131,"apgynimas"
11132,"manas"
11133,","
11134,"ir"
11135,"išgelbėjimas"
11136,","
11137,"gyvata"
11138,"mana"
11139,","
11140,"ir"
11141,"išganymas"
11142,"manas"
11143,"."
11144,"tave"
11145,"meldžiu"
11146,"ir"
11147,"išpažįstu"
11148,","
11149,"padėk"
11150,"man"
11151,","
11152,"ir"
11153,"būsiu"
11154,"išganytas"
11155,","
11156,"pastiprink"
11157,"mane"
11158,","
11159,"ir"
11160,"būsiu"
11161,"apgintas"
11162,","
11163,"pagelbėk"
11164,"mane"
11165,","
11166,"ir"
11167,"būsiu"
11168,"palinksmintas"
11169,"-"
11170,"padrūtink"
11171,"mane"
11172,","
11173,"ir"
11174,"linksmas"
11175,"būsiu"
11176,"."
11177,"atgydyk"
11178,"mane"
11179,"numirusį"
11180,","
11181,"nesa"
11182,"aš"
11183,"padaras"
11184,"tavas"
11185,","
11186,"ir"
11187,"dailė"
11188,"rankų"
11189,"tavų"
11190,"."
11191,"neatmesk"
11192,"manęs"
11193,"Viešpatie"
11194,","
11195,"nes"
11196,"tarnas"
11197,"tavas"
11198,"esmi"
11199,"aš"
11200,","
11201,"norint"
11202,"piktas"
11203,","
11204,"ir"
11205,"nevertas"
11206,","
11207,"vienok"
11208,"kokiu"
11209,"norint"
11210,"esmi"
11211,","
11212,"būk"
11213,"piktas"
11214,","
11215,"būk"
11216,"geras"
11217,","
11218,"visados"
11219,"tavas"
11220,"esmi"
11221,"."
11222,"kuriopi"
11223,"pasitekėsiu"
11224,","
11225,"jei"
11226,"tavęspi"
11227,"neisiu"
11228,"?"
11229,"jei"
11230,"tu"
11231,"mane"
11232,"patremsi"
11233,","
11234,"o"
11235,"kas"
11236,"mane"
11237,"prigobs"
11238,"."
11239,"jei"
11240,"tu"
11241,"manimi"
11242,"padergsi"
11243,","
11244,"o"
11245,"kas"
11246,"gi"
11247,"ant"
11248,"manęs"
11249,"žvilgterės"
11250,"?"
11251,"pažink"
11252,"mane"
11253,"nevertą"
11254,","
11255,"kuris"
11256,"tavęspi"
11257,"teku"
11258,","
11259,"norintig"
11260,"niekam"
11261,"pastiprink"
11262,"."
11263,"bėgu"
11264,"."
11265,"ne"
11266,"derąs"
11267,","
11268,"ir"
11269,"bjaurus"
11270,"-"
11271,"nes"
11272,"jeigu"
11273,"aš"
11274,"bjaurus"
11275,","
11276,"gali"
11277,"mane"
11278,"išgražinti"
11279,"-"
11280,"jeigu"
11281,"aš"
11282,"sergąs"
11283,","
11284,"gali"
11285,"mane"
11286,"pasveikinti"
11287,"-"
11288,"jeigu"
11289,"aš"
11290,"numiręs"
11291,","
11292,"ir"
11293,"paraustas"
11294,","
11295,"gali"
11296,"mane"
11297,"atgydyti"
11298,"-"
11299,"didesnis"
11300,"nesa"
11301,"yra"
11302,"susimylimas"
11303,"tavas"
11304,","
11305,"neg"
11306,"įžūlumas"
11307,"manas"
11308,"-"
11309,"daugiau"
11310,"tu"
11311,"gali"
11312,"atleisti"
11313,","
11314,"neg"
11315,"aš"
11316,"galiu"
11317,"dasileisti"
11318,"."
11319,"neatmesk"
11320,"gi"
11321,"manęs"
11322,"tad"
11323,"mieliausias"
11324,"Viešpatie"
11325,"nuo"
11326,"gi"
11327,"malonės"
11328,"tavos"
11329,","
11330,"kurią"
11331,"paslaptėje"
11332,"išpažinimo"
11333,"švento"
11334,"atlikai"
11335,"-"
11336,"neveizdėk"
11337,"ant"
11338,"didumo"
11339,"įžūlumų"
11340,"manų"
11341,","
11342,"bet"
11343,"pagalei"
11344,"begales"
11345,"mielaširdystes"
11346,"tavo"
11347,","
11348,"susimilk"
11349,"ant"
11350,"mane"
11351,","
11352,"ir"
11353,"būk"
11354,"malonus"
11355,"man"
11356,"nusidėjusiam"
11357,"."
11358,"bylok"
11359,"gi"
11360,"dūšiai"
11361,"manai"
11362,"-"
11363,"pasveikinimas"
11364,"tavas"
11365,"aš"
11366,"esmi"
11367,"-"
11368,"kuris"
11369,"tarei"
11370,"nuprausti"
11371,"."
11372,"pakastas"
11373,"."
11374,"kreivumas"
11375,"."
11376,"ne"
11377,"teisybių"
11378,"."
11379,"ne"
11380,"aprėptos"
11381,"."
11382,"Ps"
11383,"34"
11384,"-"
11385,"Ez"
11386,"."
11387,"18"
11388,"-"
11389,"-"
11390,"nenoriu"
11391,"mirties"
11392,"nusidėjusio"
11393,","
11394,"bet"
11395,"gandžiau"
11396,","
11397,"idant"
11398,"sugrįžtų"
11399,","
11400,"ir"
11401,"būtų"
11402,"gyvas"
11403,"."
11404,"duodi"
11405,"man"
11406,"ausyse"
11407,"manose"
11408,"išgirsti"
11409,"aną"
11410,"meilų"
11411,","
11412,"ir"
11413,"meilingą"
11414,"balsą"
11415,"tavo"
11416,","
11417,"kurį"
11418,"anopi"
11419,"žmogauspi"
11420,","
11421,"sunkiai"
11422,","
11423,"ir"
11424,"ilgai"
11425,"sergančiopi"
11426,"ištarei"
11427,"-"
11428,"šitai"
11429,"jau"
11430,"sveikas"
11431,"esi"
11432,","
11433,"eik"
11434,","
11435,"o"
11436,"daugiau"
11437,"nenusidėk"
11438,"."
11439,"atgręžk"
11440,"mane"
11441,"Viešpatie"
11442,"savęspi"
11443,","
11444,"o"
11445,"ne"
11446,"norėk"
11447,"nertėti"
11448,"prieš"
11449,"mane"
11450,"."
11451,"meldžiu"
11452,"tave"
11453,"maloniausias"
11454,","
11455,"tėve"
11456,","
11457,"per"
11458,"mielaširdumą"
11459,"tavą"
11460,","
11461,"žadinu"
11462,"tave"
11463,","
11464,"ir"
11465,"puldinėju"
11466,"ties"
11467,"tavimi"
11468,","
11469,"idant"
11470,"mane"
11471,"geropi"
11472,"galopi"
11473,"atvestumbei,atvestumei"
11474,","
11475,"tikropi"
11476,"gailėjimopi"
11477,","
11478,"tikropi"
11479,"išpažinimopi"
11480,"nuodėmių"
11481,","
11482,"ir"
11483,"priderančiopi"
11484,"gana"
11485,"darymopi"
11486,"už"
11487,"visas"
11488,"nuodėmes"
11489,"manas"
11490,"."
11491,"amen"
11492,"."
11493,"Jn"
11494,"5"
11495,"-"
11496,"14"
11497,"rūstauti"
11498,"."
11499,"antra"
11500,"malda"
11501,"pirm"
11502,"pasisakymo"
11503,","
11504,"arba"
11505,"išpažinimo"
11506,"nuodėmių"
11507,"."
11508,"maloniausias"
11509,"Viešpatie"
11510,"Jėzau"
11511,"Kristau"
11512,"vienoji"
11513,"paduksie"
11514,"dūšios"
11515,"manos"
11516,","
11517,"prim"
11518,"išpažinimą"
11519,"nuodėmių"
11520,"manų"
11521,","
11522,"ir"
11523,"meldžiu"
11524,","
11525,"teikis"
11526,"man"
11527,"duoti"
11528,"graudumą"
11529,"širdies"
11530,","
11531,"ir"
11532,"ašaras"
11533,"akims"
11534,"manoms"
11535,","
11536,"idant"
11537,"apverkčiau"
11538,"dieną"
11539,"ir"
11540,"naktį"
11541,","
11542,"visus"
11543,"pražengimus"
11544,"mano"
11545,","
11546,"tikra"
11547,","
11548,"ir"
11549,"nužeminta"
11550,"širdimi"
11551,"mano"
11552,"."
11553,"te"
11554,"prisiartini"
11555,"malda"
11556,"mano"
11557,","
11558,"po"
11559,"akimis"
11560,"švento"
11561,"majestoto"
11562,"tavo"
11563,"."
11564,"jei"
11565,"apsirūstinsi"
11566,"ant"
11567,"manęs"
11568,","
11569,"kurio"
11570,"sau"
11571,"padėjėjo"
11572,"ieškosiu"
11573,"?"
11574,"kas"
11575,"susimils"
11576,"ant"
11577,"piktybių"
11578,"manų"
11579,"."
11580,"atmink"
11581,"mane"
11582,"Viešpatie"
11583,"spaviedį"
11584,"."
11585,","
11586,"kuris"
11587,"Magdaleną"
11588,","
11589,"ir"
11590,"muitininką"
11591,"pavadinai"
11592,"gailėjimopi"
11593,","
11594,"ir"
11595,"Petrą"
11596,"verkiantį"
11597,"priėmei"
11598,"."
11599,"Viešpatie"
11600,"Dieve"
11601,"manas"
11602,","
11603,"priimk"
11604,"maldas"
11605,"manas"
11606,"."
11607,"išganytojau"
11608,"to"
11609,"pasaulio"
11610,","
11611,"saldžiausias"
11612,"Jėzau"
11613,","
11614,"kuris"
11615,"ant"
11616,"kryžiaus"
11617,"numirei"
11618,","
11619,"idant"
11620,"nusidėjusius"
11621,"išgelbėtumbei,išgelbėtumei"
11622,","
11623,"pavyzėk"
11624,"ant"
11625,"manęs"
11626,"nusidėjusio"
11627,"žadinančio"
11628,"švento"
11629,"vardo"
11630,"tavo"
11631,"-"
11632,"ir"
11633,"ne"
11634,"veizėk"
11635,"ant"
11636,"piktumo"
11637,"mano"
11638,","
11639,"idant"
11640,"turėtumbei,turėtumei"
11641,"užmiršti"
11642,"gerybes"
11643,"tavo"
11644,"."
11645,"atleisk"
11646,"gi"
11647,"tad"
11648,"man"
11649,"kuris"
11650,"esi"
11651,"išganytoju"
11652,"manu"
11653,","
11654,"o"
11655,"susimilk"
11656,"ant"
11657,"nusidėjusios"
11658,"dūšios"
11659,"manos"
11660,"."
11661,"patrauk"
11662,"ryšius"
11663,","
11664,"ir"
11665,"pasveikink"
11666,"žaizdas"
11667,"manas"
11668,"."
11669,"Viešpatie"
11670,"Dieve"
11671,"manas"
11672,"."
11673,"Jėzau"
11674,","
11675,"tavęs"
11676,"trokštu"
11677,","
11678,"tavęs"
11679,"išgelbėje"
11680,"."
11681,"ronas"
11682,"."
11683,"ieškau"
11684,","
11685,"tavęspi"
11686,"dūsauju"
11687,"teikis"
11688,"man"
11689,"parodyti"
11690,"malonų"
11691,"veidą"
11692,"tavą"
11693,","
11694,"ir"
11695,"bus"
11696,"išganyta"
11697,"dūšia"
11698,"mano"
11699,"."
11700,"teikis"
11701,"gi"
11702,"maloniausias"
11703,"Viešpatie"
11704,","
11705,"per"
11706,"nuopelnus"
11707,"ne"
11708,"įžagtos"
11709,"mergos"
11710,"motinos"
11711,"tavos"
11712,","
11713,"nuleisk"
11714,"šviesą"
11715,"ant"
11716,"dūšios"
11717,"manos"
11718,","
11719,"kuris"
11720,"man"
11721,"tikrai"
11722,"parodytų"
11723,"visus"
11724,"ne"
11725,"pritekimus"
11726,"manus"
11727,","
11728,"kurių"
11729,"turiu"
11730,"išsipažinti"
11731,","
11732,"ir"
11733,"išmokytų"
11734,","
11735,"kaip"
11736,"juos"
11737,"ištisai"
11738,","
11739,"ir"
11740,"graudžia"
11741,"širdimi"
11742,"išsakyčiau"
11743,","
11744,"kuris"
11745,"gyveni"
11746,","
11747,"ir"
11748,"karaliauji"
11749,"su"
11750,"Dievu"
11751,"tėvu"
11752,","
11753,"ir"
11754,"su"
11755,"dvasia"
11756,"šventa"
11757,"ant"
11758,"amžių"
11759,"amžinų"
11760,"."
11761,"amen"
11762,"."
11763,"malda"
11764,"paskui"
11765,"išpažinimą"
11766,"."
11767,"išgydei"
11768,"mane"
11769,"Viešpatie"
11770,"gydytojau"
11771,"viso"
11772,"pasaulio"
11773,"ne"
11774,"pateptos"
11775,"."
11776,"zupelnai"
11777,"."
11778,"maloniausias"
11779,","
11780,"brangiu"
11781,"vaistu"
11782,"kraujo"
11783,"tavo"
11784,"švenčiausio"
11785,"-"
11786,"aliejų"
11787,"indievai"
11788,"saldų"
11789,"ir"
11790,"meilingą"
11791,","
11792,"kuris"
11793,"iš"
11794,"versmės"
11795,"šono"
11796,"tavo"
11797,"išplūdo"
11798,","
11799,"užpylei"
11800,"ant"
11801,"žaizdų"
11802,"manų"
11803,","
11804,"baisiai"
11805,"žalingų"
11806,"."
11807,"ką"
11808,"gi"
11809,"tau"
11810,","
11811,"už"
11812,"taip"
11813,"didę"
11814,"tavo"
11815,"malonę"
11816,","
11817,"ir"
11818,"gerybę"
11819,"ne"
11820,"iškalbamą"
11821,"atiduoti"
11822,"galėsiu"
11823,"?"
11824,"o"
11825,"samaritone"
11826,"maloniausias"
11827,","
11828,"pažįstu"
11829,"meilę"
11830,"tavo"
11831,"didę"
11832,"prieš"
11833,"mane"
11834,"-"
11835,"ne"
11836,"persemiamą"
11837,","
11838,"ir"
11839,"ne"
11840,"išmestuojamą"
11841,"mielaširdystę"
11842,"garbinu"
11843,"išgelbėjai"
11844,"mane"
11845,"nuo"
11846,"gi"
11847,"mirties"
11848,","
11849,"sūnumi"
11850,"iš"
11851,"meilės"
11852,"tavos"
11853,"padarei"
11854,","
11855,"ir"
11856,"tėvainumopi"
11857,"gyvatos"
11858,"amžinos"
11859,"testamentu"
11860,"atsakei"
11861,"."
11862,"o"
11863,"kaip"
11864,"stebuklinga"
11865,"aklystė"
11866,"širdies"
11867,"manos"
11868,"jog"
11869,"po"
11870,"taip"
11871,"dažnam"
11872,","
11873,"ir"
11874,"maloningam"
11875,"išvaistėjimui"
11876,","
11877,"per"
11878,"joan"
11879,"-"
11880,"."
11881,"34"
11882,"."
11883,"ronų"
11884,"."
11885,"ne"
11886,"išmieruojamą"
11887,"."
11888,"sloviju"
11889,"giltinės"
11890,"."
11891,"negalę"
11892,"vėl"
11893,"tikrai"
11894,"žūvu"
11895,"."
11896,"nuo"
11897,"gi"
11898,"vaistytojaus"
11899,","
11900,"kuris"
11901,"mane"
11902,"galėjo"
11903,","
11904,"ir"
11905,"mokėjo"
11906,"išgydyti"
11907,","
11908,"dažnai"
11909,","
11910,"ir"
11911,"tankiai"
11912,"sergąs"
11913,"atstodinėjau"
11914,"-"
11915,"ranką"
11916,"išganytojo"
11917,"mano"
11918,","
11919,"būdamas"
11920,"taip"
11921,"tūlus"
11922,"kartus"
11923,"palytėtas"
11924,","
11925,"liga"
11926,"tačiau"
11927,"suimtas"
11928,","
11929,"antru"
11930,"kartu"
11931,"mirštu"
11932,"."
11933,"deja"
11934,"man"
11935,","
11936,"jeig"
11937,"paskui"
11938,"taip"
11939,"tūlus"
11940,"vaistus"
11941,","
11942,"ne"
11943,"būsiu"
11944,"sveikas"
11945,","
11946,"jei"
11947,"tačiau"
11948,"ir"
11949,"ant"
11950,"kūno"
11951,","
11952,"ir"
11953,"ant"
11954,"dūšios"
11955,"ligą"
11956,"nuodėmių"
11957,"kęsiu"
11958,"."
11959,"ir"
11960,"kas"
11961,"gi"
11962,"vienok"
11963,"su"
11964,"manimi"
11965,"veiksis"
11966,","
11967,"maloniausias"
11968,"Jėzau"
11969,"?"
11970,"tu"
11971,"vaistai"
11972,"dūšią"
11973,","
11974,"o"
11975,"ligonis"
11976,"nuodus"
11977,"geria"
11978,"-"
11979,"tu"
11980,"ligą"
11981,"atatolini"
11982,","
11983,"o"
11984,"jis"
11985,"save"
11986,"marina"
11987,"-"
11988,"tu"
11989,"žaizdas"
11990,"sutvarčioji"
11991,","
11992,"o"
11993,"jisai"
11994,"žaizdą"
11995,","
11996,"kuri"
11997,"jau"
11998,"buvo"
11999,"užretėjusi"
12000,","
12001,"atversto"
12002,"-"
12003,"tu"
12004,"ranką"
12005,"tavą"
12006,"dangstai"
12007,","
12008,"o"
12009,"jisai"
12010,"ją"
12011,"atmėto"
12012,"gydytojo"
12013,"arba"
12014,"liekoriaus"
12015,"."
12016,"bėda"
12017,"užraišioji"
12018,"."
12019,"."
12020,"ką"
12021,"gi"
12022,"aš"
12023,"tavimpi"
12024,"radau"
12025,","
12026,"gerybe"
12027,"ne"
12028,"išbylomoji"
12029,","
12030,"Viešpatie"
12031,"Dieve"
12032,"manas"
12033,","
12034,"idant"
12035,"šitokios"
12036,"širdies"
12037,"būčiau"
12038,"prieš"
12039,"tave"
12040,"."
12041,"kas"
12042,"do"
12043,"priežastis"
12044,","
12045,"jog"
12046,"taip"
12047,"nuo"
12048,"gi"
12049,"tavęs"
12050,"Viešpaties"
12051,","
12052,"ir"
12053,"vaistytojo"
12054,"mano"
12055,"maloniausio"
12056,"skiriuosi"
12057,"?"
12058,"bet"
12059,"ką"
12060,"gi"
12061,"savipi"
12062,"išvydau"
12063,","
12064,"idant"
12065,"labai"
12066,"savimi"
12067,"pamėgčiau"
12068,","
12069,"ir"
12070,"savimi"
12071,"gėrėčiausi"
12072,"?"
12073,"o"
12074,"kiek"
12075,"jau"
12076,"kartų"
12077,"per"
12078,"malonę"
12079,","
12080,"ir"
12081,"gerybę"
12082,"didę"
12083,"tavą"
12084,","
12085,"ištrauktas"
12086,"buvau"
12087,"ižgi"
12088,"baisaus"
12089,"gomurio"
12090,"nuodėmės"
12091,"prakeiktos"
12092,"-"
12093,"ir"
12094,"vėl"
12095,"atpenč"
12096,","
12097,"taip"
12098,"daug"
12099,"kartų"
12100,"pats"
12101,"pavargėlis"
12102,","
12103,"į"
12104,"gi"
12105,"tąją"
12106,"gi"
12107,","
12108,"eketę"
12109,"įpuoliau"
12110,"."
12111,"teikis"
12112,"mieliausias"
12113,"Viešpatie"
12114,"bent"
12115,"šį"
12116,"kartą"
12117,","
12118,"atverti"
12119,"akis"
12120,"manas"
12121,","
12122,"idant"
12123,"galėčiau"
12124,"pažinti"
12125,"tave"
12126,","
12127,"ir"
12128,"mane"
12129,"patį"
12130,"-"
12131,"idant"
12132,"savęs"
12133,"valksną"
12134,"."
12135,"geriau"
12136,"galėčiau"
12137,"sergėtis"
12138,","
12139,"o"
12140,"tave"
12141,"Viešpatį"
12142,"maną"
12143,","
12144,"su"
12145,"didesniu"
12146,"noru"
12147,"sekiočiau"
12148,"."
12149,"duodi"
12150,"idant"
12151,"stipriai"
12152,"jau"
12153,"gyvatą"
12154,"maną"
12155,"pataisyčiau"
12156,","
12157,"ir"
12158,"ant"
12159,"geresnio"
12160,"atmainyčiau"
12161,"."
12162,"neatmesk"
12163,"manęs"
12164,"malonusis"
12165,","
12166,"Viešpatie"
12167,"Jėzau"
12168,","
12169,"nuo"
12170,"gi"
12171,"meilės"
12172,","
12173,"ir"
12174,"malonės"
12175,"tavos"
12176,","
12177,"ir"
12178,"tai"
12179,"ką"
12180,"per"
12181,"šitą"
12182,"išpažinimą"
12183,"nuodėmių"
12184,"mano"
12185,","
12186,"dovanoti"
12187,"man"
12188,"teikeisi"
12189,","
12190,"duodi"
12191,"idant"
12192,"manipi"
12193,"užsiliktų"
12194,"-"
12195,"o"
12196,"idant"
12197,"aš"
12198,"tuo"
12199,"noringesnis"
12200,","
12201,"ir"
12202,"pilnesnis"
12203,"visados"
12204,"būčiau"
12205,","
12206,"pildymopi"
12207,"prisakymų"
12208,","
12209,"tavo"
12210,","
12211,"ir"
12212,"švenčiausios"
12213,"valios"
12214,"tavos"
12215,","
12216,"kuriam"
12217,"te"
12218,"esi"
12219,"garba"
12220,"ir"
12221,"liaupsė"
12222,"visados"
12223,","
12224,"ant"
12225,"amžių"
12226,"amžinų"
12227,"."
12228,"amen"
12229,"."
12230,"antra"
12231,"malda"
12232,"paskui"
12233,"išpažinimą"
12234,"."
12235,"maloniausias"
12236,"Viešpatie"
12237,"manas"
12238,","
12239,"te"
12240,"esi"
12241,"per"
12242,"nuopelnus"
12243,"pagirtos"
12244,"mergos"
12245,","
12246,"motinos"
12247,"tavos"
12248,"Marijos"
12249,","
12250,"ir"
12251,"visų"
12252,"šventų"
12253,","
12254,"mielas"
12255,"po"
12256,"akimis"
12257,"tavo"
12258,"tasai"
12259,"išpažinimas"
12260,"manas"
12261,"."
12262,"norint"
12263,"pažįstu"
12264,","
12265,"jog"
12266,"manimpi"
12267,"nuodėmių"
12268,"manų"
12269,"ne"
12270,"pavartojau"
12271,"nei"
12272,"apsunkinau"
12273,","
12274,"kaip"
12275,"didumas"
12276,"jų"
12277,","
12278,"ir"
12279,"brangumas"
12280,"majestoto"
12281,"tavo"
12282,"švenčiausio"
12283,","
12284,"kurį"
12285,"pažeidžiau"
12286,","
12287,"privalo"
12288,"-"
12289,"bet"
12290,"vienok"
12291,"brangios?"
12292,"mielaširdystėspi"
12293,"tavospi"
12294,","
12295,"idant"
12296,"mielai"
12297,"teiktumbeisi,teiktumeisi"
12298,"priimti"
12299,"ofierą"
12300,"širdies"
12301,","
12302,"ir"
12303,"nasrų"
12304,"manų"
12305,","
12306,"per"
12307,"kurią"
12308,"norėjau"
12309,"duoti"
12310,"garbės"
12311,"visogalybei"
12312,"tavo"
12313,","
12314,"nieko"
12315,"neapslėpęs"
12316,","
12317,"ir"
12318,"ne"
12319,"uždengęs"
12320,","
12321,"ką"
12322,"turėjau"
12323,"ant"
12324,"širdies"
12325,"manos"
12326,"Viešpatie"
12327,"kuris"
12328,"man"
12329,"teikeisi"
12330,"duoti"
12331,"tą"
12332,"norą"
12333,","
12334,"idant"
12335,"sūdą"
12336,"sosto"
12337,"tavo"
12338,"prarakčiau"
12339,","
12340,"tikruoju"
12341,"sūdu"
12342,"manu"
12343,","
12344,"po"
12345,"akimi"
12346,"sosto"
12347,"kunigiško"
12348,","
12349,"kurį"
12350,"bažnyčioje"
12351,"tavo"
12352,"įstatei"
12353,"-"
12354,"teikis"
12355,"atiduoti"
12356,","
12357,"ir"
12358,"išpildyti"
12359,"malonę"
12360,"tavą"
12361,","
12362,"ko"
12363,"tobulume"
12364,"išsipažinimo"
12365,"mano"
12366,","
12367,"ir"
12368,"graudume"
12369,"širdies"
12370,"manos"
12371,"ne"
12372,"teko"
12373,"-"
12374,"o"
12375,"pagalei"
12376,"meilaširdumą"
12377,"tavą"
12378,","
12379,"teikis"
12380,"mane"
12381,"danguje"
12382,"turėti"
12383,"po"
12384,"akimis"
12385,"tavomis"
12386,"šventomis"
12387,","
12388,"tobulai"
12389,","
12390,"ir"
12391,"pabengtinai"
12392,"nuteisintą"
12393,","
12394,"kuris"
12395,"gyveni"
12396,","
12397,"ir"
12398,"karaliauji"
12399,"ant"
12400,"amžių"
12401,"."
12402,"amen"
12403,"."
12404,"malda"
12405,"pirm"
12406,"priėjimo"
12407,"skomiospi"
12408,"Viešpaties"
12409,"."
12410,"Viešpatie"
12411,"Jėzau"
12412,"Kristau"
12413,"krėslo"
12414,"."
12415,"Dieve"
12416,"išganytoje"
12417,"ir"
12418,"atpirkėje"
12419,"manas"
12420,","
12421,"kuris"
12422,"esi"
12423,"Dievui"
12424,"tėvui"
12425,"visogalinčiam"
